influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
179698,Pat Metheny,Jazz,1970,806601,Charlie Hunter,Jazz,1990
203711,Tuck & Patti,Jazz,1980,806601,Charlie Hunter,Jazz,1990
214546,John Abercrombie,Jazz,1970,806601,Charlie Hunter,Jazz,1990
223054,John Fahey,Folk,1950,806601,Charlie Hunter,Jazz,1990
273105,Dr. Lonnie Smith,Jazz,1960,806601,Charlie Hunter,Jazz,1990
286483,Jim Hall,Jazz,1950,806601,Charlie Hunter,Jazz,1990
490416,Thelonious Monk,Jazz,1940,806601,Charlie Hunter,Jazz,1990
677991,John Scofield,Jazz,1970,806601,Charlie Hunter,Jazz,1990
684920,Dave Grusin,Jazz,1960,806601,Charlie Hunter,Jazz,1990
738855,Grant Green,Jazz,1950,806601,Charlie Hunter,Jazz,1990
792583,Pat Martino,Jazz,1960,806601,Charlie Hunter,Jazz,1990
803162,Grady Tate,Jazz,1950,806601,Charlie Hunter,Jazz,1990
804559,Joe Sample,Jazz,1960,806601,Charlie Hunter,Jazz,1990
805785,Joe Satriani,Pop/Rock,1970,806601,Charlie Hunter,Jazz,1990
864257,Rahsaan Roland Kirk,Jazz,1950,806601,Charlie Hunter,Jazz,1990
5953,Alice Cooper,Pop/Rock,1960,806740,Turbonegro,Pop/Rock,1980
22124,Slayer,Pop/Rock,1980,806740,Turbonegro,Pop/Rock,1980
61938,Blue Ã–yster Cult,Pop/Rock,1960,806740,Turbonegro,Pop/Rock,1980
84209,Kiss,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
91650,Black Flag,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
101701,Conflict,Pop/Rock,1980,806740,Turbonegro,Pop/Rock,1980
490004,Ramones,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
540883,Guns N' Roses,Pop/Rock,1980,806740,Turbonegro,Pop/Rock,1980
562304,The Stooges,Pop/Rock,1960,806740,Turbonegro,Pop/Rock,1980
574772,AC/DC,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
690254,ZZ Top,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
787757,The Dictators,Pop/Rock,1970,806740,Turbonegro,Pop/Rock,1980
948171,Hanoi Rocks,Pop/Rock,1980,806740,Turbonegro,Pop/Rock,1980
40743,Audioslave,Pop/Rock,2000,806829,Jane's Addiction,Pop/Rock,1980
75264,Bad Brains,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
91650,Black Flag,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
114342,The Doors,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
120060,Christian Death,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
137390,The Cure,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
139026,Led Zeppelin,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
154998,Bauhaus,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
187162,Flipper,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
233066,Lou Reed,Pop/Rock,1950,806829,Jane's Addiction,Pop/Rock,1980
290812,Joy Division,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
343930,The Jesus and Mary Chain,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
354105,Jimi Hendrix,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
364399,Public Image Ltd.,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
474482,Minutemen,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
531986,David Bowie,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
562304,The Stooges,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
579839,Suicidal Tendencies,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
633181,Butthole Surfers,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
748222,Siouxsie and the Banshees,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
786613,Dead Kennedys,Pop/Rock,1970,806829,Jane's Addiction,Pop/Rock,1980
813946,Deftones,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
840402,The Velvet Underground,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
899530,The Smiths,Pop/Rock,1980,806829,Jane's Addiction,Pop/Rock,1980
926548,Iggy Pop,Pop/Rock,1960,806829,Jane's Addiction,Pop/Rock,1980
66228,Big Maybelle,Blues,1930,806877,Ruth Brown,R&B;,1940
79016,Billie Holiday,Vocal,1930,806877,Ruth Brown,R&B;,1940
184502,Ella Fitzgerald,Vocal,1930,806877,Ruth Brown,R&B;,1940
200777,Ernestine Anderson,Vocal,1940,806877,Ruth Brown,R&B;,1940
204901,Sarah Vaughan,Vocal,1940,806877,Ruth Brown,R&B;,1940
260038,Dinah Washington,Vocal,1940,806877,Ruth Brown,R&B;,1940
7729,The Trashmen,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
46120,The Amboy Dukes,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
100160,The Kinks,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
414251,Otis Redding,R&B;,1960,807026,Lyres,Pop/Rock,1980
428717,The Sonics,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
490620,The Real Kids,Pop/Rock,1970,807026,Lyres,Pop/Rock,1980
500664,The Seeds,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
567190,? & the Mysterians,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
766893,The Isley Brothers,R&B;,1950,807026,Lyres,Pop/Rock,1980
774791,The Chocolate Watchband,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
814606,Wanda Jackson,Pop/Rock,1950,807026,Lyres,Pop/Rock,1980
894465,The Rolling Stones,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
923618,The Standells,Pop/Rock,1960,807026,Lyres,Pop/Rock,1980
120521,Chuck Berry,Pop/Rock,1950,807028,Duane Allman,Pop/Rock,1960
148477,Clarence Carter,R&B;,1960,807028,Duane Allman,Pop/Rock,1960
176936,Elmore James,Blues,1930,807028,Duane Allman,Pop/Rock,1960
489303,The Yardbirds,Pop/Rock,1960,807028,Duane Allman,Pop/Rock,1960
677781,Wilson Pickett,R&B;,1950,807028,Duane Allman,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960,807028,Duane Allman,Pop/Rock,1960
894956,Otis Rush,Blues,1950,807028,Duane Allman,Pop/Rock,1960
108826,Jackie Wilson,R&B;,1950,807121,Lou Christie,Pop/Rock,1960
142178,Frankie Laine,Vocal,1930,807121,Lou Christie,Pop/Rock,1960
194018,Del Shannon,Pop/Rock,1950,807121,Lou Christie,Pop/Rock,1960
246885,Johnny Mathis,Vocal,1950,807121,Lou Christie,Pop/Rock,1960
265456,Dion,Pop/Rock,1950,807121,Lou Christie,Pop/Rock,1960
308871,Little Anthony & the Imperials,R&B;,1950,807121,Lou Christie,Pop/Rock,1960
761706,The Fleetwoods,Pop/Rock,1950,807121,Lou Christie,Pop/Rock,1960
794449,Frankie Valli,Pop/Rock,1950,807121,Lou Christie,Pop/Rock,1960
816896,Johnnie Ray,Vocal,1950,807121,Lou Christie,Pop/Rock,1960
852007,Roy Orbison,Pop/Rock,1950,807121,Lou Christie,Pop/Rock,1960
308762,Penguin Cafe Orchestra,New Age,1970,807181,Turtle Island String Quartet,Jazz,1980
749504,StÃ©phane Grappelli,Jazz,1930,807181,Turtle Island String Quartet,Jazz,1980
37658,Steve Reich,Classical,1960,807294,JÃ³hann JÃ³hannsson,Electronic,1990
186927,Harold Budd,Avant-Garde,1960,807294,JÃ³hann JÃ³hannsson,Electronic,1990
617196,Brian Eno,Pop/Rock,1970,807294,JÃ³hann JÃ³hannsson,Electronic,1990
750519,Terry Riley,Avant-Garde,1960,807294,JÃ³hann JÃ³hannsson,Electronic,1990
757335,John Adams,Classical,1960,807294,JÃ³hann JÃ³hannsson,Electronic,1990
849672,Philip Glass,Classical,1960,807294,JÃ³hann JÃ³hannsson,Electronic,1990
929776,Arvo PÃ¤rt,Classical,1950,807294,JÃ³hann JÃ³hannsson,Electronic,1990
61226,Babyface,R&B;,1970,807361,Tyrese,R&B;,1990
96379,Boyz II Men,R&B;,1980,807361,Tyrese,R&B;,1990
135152,Jodeci,R&B;,1990,807361,Tyrese,R&B;,1990
391177,Next,R&B;,1990,807361,Tyrese,R&B;,1990
517074,Brian McKnight,R&B;,1980,807361,Tyrese,R&B;,1990
681956,Xscape,R&B;,1990,807361,Tyrese,R&B;,1990
767016,Keith Sweat,R&B;,1980,807361,Tyrese,R&B;,1990
108446,Ismael Rivera,Latin,1940,807428,VÃ­ctor Manuelle,Latin,1990
108554,Cheo Feliciano,Latin,1950,807428,VÃ­ctor Manuelle,Latin,1990
186312,Celia Cruz,Latin,1940,807428,VÃ­ctor Manuelle,Latin,1990
296024,RubÃ©n Blades,Latin,1960,807428,VÃ­ctor Manuelle,Latin,1990
548020,Gilberto Santa Rosa,Latin,1970,807428,VÃ­ctor Manuelle,Latin,1990
45057,The Louvin Brothers,Country,1940,807489,Charlie Louvin,Country,1950
200775,Ernest Tubb,Country,1930,807489,Charlie Louvin,Country,1950
549797,Hank Williams,Country,1930,807489,Charlie Louvin,Country,1950
577720,The Stanley Brothers,Country,1940,807489,Charlie Louvin,Country,1950
15318,Travis Tritt,Country,1980,807869,Joe Nichols,Country,1990
81561,Keith Whitley,Country,1970,807869,Joe Nichols,Country,1990
196248,Don Williams,Country,1960,807869,Joe Nichols,Country,1990
214162,Vince Gill,Country,1970,807869,Joe Nichols,Country,1990
218994,John Anderson,Country,1970,807869,Joe Nichols,Country,1990
396676,Randy Travis,Country,1970,807869,Joe Nichols,Country,1990
580058,Aaron Tippin,Country,1980,807869,Joe Nichols,Country,1990
780451,Conway Twitty,Country,1950,807869,Joe Nichols,Country,1990
794846,Eddie Rabbitt,Country,1970,807869,Joe Nichols,Country,1990
842269,Vern Gosdin,Country,1960,807869,Joe Nichols,Country,1990
944084,George Strait,Country,1970,807869,Joe Nichols,Country,1990
944310,George Jones,Country,1950,807869,Joe Nichols,Country,1990
104714,Kraftwerk,Electronic,1970,807949,Underworld,Electronic,1980
183858,Gary Numan,Pop/Rock,1970,807949,Underworld,Electronic,1980
206241,Eurythmics,Pop/Rock,1980,807949,Underworld,Electronic,1980
260212,Pet Shop Boys,Pop/Rock,1980,807949,Underworld,Electronic,1980
316834,Marvin Gaye,R&B;,1950,807949,Underworld,Electronic,1980
334193,New Order,Pop/Rock,1980,807949,Underworld,Electronic,1980
387815,Neu!,Electronic,1970,807949,Underworld,Electronic,1980
418740,Sex Pistols,Pop/Rock,1970,807949,Underworld,Electronic,1980
475362,Arthur Russell,Avant-Garde,1970,807949,Underworld,Electronic,1980
487186,Suicide,Pop/Rock,1970,807949,Underworld,Electronic,1980
498691,The Slits,Pop/Rock,1970,807949,Underworld,Electronic,1980
531986,David Bowie,Pop/Rock,1960,807949,Underworld,Electronic,1980
617196,Brian Eno,Pop/Rock,1970,807949,Underworld,Electronic,1980
635413,Cabaret Voltaire,Pop/Rock,1970,807949,Underworld,Electronic,1980
645612,Can,Pop/Rock,1960,807949,Underworld,Electronic,1980
658346,Gil Scott-Heron,R&B;,1960,807949,Underworld,Electronic,1980
763237,Big Audio Dynamite,Pop/Rock,1980,807949,Underworld,Electronic,1980
790988,Toots & the Maytals,Reggae,1960,807949,Underworld,Electronic,1980
921306,808 State,Electronic,1980,807949,Underworld,Electronic,1980
930204,The Art of Noise,Pop/Rock,1980,807949,Underworld,Electronic,1980
86312,The Judds,Country,1980,808003,Jamie O'Neal,Country,2000
133057,Jo Dee Messina,Country,1990,808003,Jamie O'Neal,Country,2000
161808,Shania Twain,Country,1990,808003,Jamie O'Neal,Country,2000
368112,Martina McBride,Country,1990,808003,Jamie O'Neal,Country,2000
686560,Wynonna,Country,1990,808003,Jamie O'Neal,Country,2000
749476,Trisha Yearwood,Country,1990,808003,Jamie O'Neal,Country,2000
361393,Prince,R&B;,1970,808155,Jamie Principle,Electronic,1980
127949,Jackie McLean,Jazz,1940,808198,Lou Donaldson,Jazz,1950
135391,Benny Golson,Jazz,1950,808198,Lou Donaldson,Jazz,1950
211758,Charlie Parker,Jazz,1930,808198,Lou Donaldson,Jazz,1950
248392,Wes Montgomery,Jazz,1940,808198,Lou Donaldson,Jazz,1950
643549,Cal Tjader,Jazz,1940,808198,Lou Donaldson,Jazz,1950
646353,George Russell,Jazz,1940,808198,Lou Donaldson,Jazz,1950
66915,Bob Dylan,Pop/Rock,1960,808212,Charlie Sexton,Pop/Rock,1980
126048,The Fabulous Thunderbirds,Pop/Rock,1970,808212,Charlie Sexton,Pop/Rock,1980
625739,Stevie Ray Vaughan,Pop/Rock,1970,808212,Charlie Sexton,Pop/Rock,1980
819983,Johnny Winter,Blues,1960,808212,Charlie Sexton,Pop/Rock,1980
831381,Robin Trower,Pop/Rock,1960,808212,Charlie Sexton,Pop/Rock,1980
894465,The Rolling Stones,Pop/Rock,1960,808212,Charlie Sexton,Pop/Rock,1980
41874,The Beach Boys,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
58372,Faces,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
59156,B.B. King,Blues,1940,808214,Joe Walsh,Pop/Rock,1960
76881,Jimmy Reed,Blues,1940,808214,Joe Walsh,Pop/Rock,1960
112462,Cream,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
120521,Chuck Berry,Pop/Rock,1950,808214,Joe Walsh,Pop/Rock,1960
139026,Led Zeppelin,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
186734,Freddie King,Blues,1950,808214,Joe Walsh,Pop/Rock,1960
187478,Eric Clapton,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
192382,Deep Purple,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
240865,Jeff Beck,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
354105,Jimi Hendrix,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
617844,Albert King,Blues,1950,808214,Joe Walsh,Pop/Rock,1960
674662,Manfred Mann,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
745964,The Allman Brothers Band,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
824022,Little Richard,Pop/Rock,1950,808214,Joe Walsh,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960,808214,Joe Walsh,Pop/Rock,1960
139026,Led Zeppelin,Pop/Rock,1960,808304,Lou Gramm,Pop/Rock,1960
830538,Robert Plant,Pop/Rock,1960,808304,Lou Gramm,Pop/Rock,1960
34249,Steve Earle,Country,1980,808336,Ryan Adams,Pop/Rock,1990
38490,The Band,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
39258,Paul Westerberg,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
66915,Bob Dylan,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
82742,Iris DeMent,Country,1990,808336,Ryan Adams,Pop/Rock,1990
89018,The Jayhawks,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
120953,Cowboy Junkies,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
154548,Eric Burdon,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
159699,Emmylou Harris,Country,1960,808336,Ryan Adams,Pop/Rock,1990
185615,Gary Stewart,Country,1960,808336,Ryan Adams,Pop/Rock,1990
222927,Uncle Tupelo,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
287350,Mark Lanegan,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
300583,Junior Brown,Country,1980,808336,Ryan Adams,Pop/Rock,1990
307461,Van Morrison,Pop/Rock,1950,808336,Ryan Adams,Pop/Rock,1990
379125,Neil Young,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
398259,New Riders of the Purple Sage,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
422405,The Replacements,Pop/Rock,1970,808336,Ryan Adams,Pop/Rock,1990
482677,The Lemonheads,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
631774,The Byrds,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
639053,HÃ¼sker DÃ¼,Pop/Rock,1970,808336,Ryan Adams,Pop/Rock,1990
675710,Marc Cohn,Pop/Rock,1990,808336,Ryan Adams,Pop/Rock,1990
683686,Willie Nile,Pop/Rock,1970,808336,Ryan Adams,Pop/Rock,1990
752673,Steve Forbert,Pop/Rock,1970,808336,Ryan Adams,Pop/Rock,1990
800426,Greg Brown,Folk,1980,808336,Ryan Adams,Pop/Rock,1990
823165,Levon Helm,Pop/Rock,1950,808336,Ryan Adams,Pop/Rock,1990
834466,Roger McGuinn,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
894465,The Rolling Stones,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
899530,The Smiths,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
987491,Gram Parsons,Pop/Rock,1960,808336,Ryan Adams,Pop/Rock,1990
988655,Donna the Buffalo,Pop/Rock,1980,808336,Ryan Adams,Pop/Rock,1990
49797,Steven Tyler,Pop/Rock,1970,808388,Vince Neil,Pop/Rock,1980
260206,Van Halen,Pop/Rock,1970,808388,Vince Neil,Pop/Rock,1980
604852,Aerosmith,Pop/Rock,1970,808388,Vince Neil,Pop/Rock,1980
751623,Paul Stanley,Pop/Rock,1970,808388,Vince Neil,Pop/Rock,1980
59156,B.B. King,Blues,1940,808613,Russell Malone,Jazz,1990
68780,Kenny Burrell,Jazz,1950,808613,Russell Malone,Jazz,1990
201760,George Benson,Jazz,1960,808613,Russell Malone,Jazz,1990
248392,Wes Montgomery,Jazz,1940,808613,Russell Malone,Jazz,1990
781172,Jimmy Smith,Jazz,1950,808613,Russell Malone,Jazz,1990
314113,Julie Andrews,Stage & Screen,1940,808626,Joel Grey,Children's,1950
315336,Perry Como,Vocal,1930,808626,Joel Grey,Children's,1950
62823,Bad Religion,Pop/Rock,1980,808944,Jawbreaker,Pop/Rock,1980
91650,Black Flag,Pop/Rock,1970,808944,Jawbreaker,Pop/Rock,1980
206407,Descendents,Pop/Rock,1970,808944,Jawbreaker,Pop/Rock,1980
282800,Rites of Spring,Pop/Rock,1980,808944,Jawbreaker,Pop/Rock,1980
325459,R.E.M.,Pop/Rock,1980,808944,Jawbreaker,Pop/Rock,1980
422405,The Replacements,Pop/Rock,1970,808944,Jawbreaker,Pop/Rock,1980
471355,Operation Ivy,Pop/Rock,1980,808944,Jawbreaker,Pop/Rock,1980
489876,The Pogues,Pop/Rock,1980,808944,Jawbreaker,Pop/Rock,1980
490004,Ramones,Pop/Rock,1970,808944,Jawbreaker,Pop/Rock,1980
639053,HÃ¼sker DÃ¼,Pop/Rock,1970,808944,Jawbreaker,Pop/Rock,1980
118544,The Drifters,R&B;,1950,809058,Jay & the Americans,Pop/Rock,1960
100160,The Kinks,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
104714,Kraftwerk,Electronic,1970,809266,Ultravox,Pop/Rock,1970
114342,The Doors,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
127337,Be Bop Deluxe,Pop/Rock,1970,809266,Ultravox,Pop/Rock,1970
387815,Neu!,Electronic,1970,809266,Ultravox,Pop/Rock,1970
418740,Sex Pistols,Pop/Rock,1970,809266,Ultravox,Pop/Rock,1970
423267,Small Faces,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
531986,David Bowie,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
577627,The Who,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
617196,Brian Eno,Pop/Rock,1970,809266,Ultravox,Pop/Rock,1970
660401,Gary Glitter,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
755494,Silver Apples,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
840402,The Velvet Underground,Pop/Rock,1960,809266,Ultravox,Pop/Rock,1970
852855,Roxy Music,Pop/Rock,1970,809266,Ultravox,Pop/Rock,1970
866786,New York Dolls,Pop/Rock,1970,809266,Ultravox,Pop/Rock,1970
66570,Keith Jarrett,Jazz,1960,809334,Jan Garbarek,Jazz,1960
160198,Gene Ammons,Jazz,1940,809334,Jan Garbarek,Jazz,1960
175553,John Coltrane,Jazz,1940,809334,Jan Garbarek,Jazz,1960
206538,Charles Lloyd,Jazz,1960,809334,Jan Garbarek,Jazz,1960
208404,Dexter Gordon,Jazz,1940,809334,Jan Garbarek,Jazz,1960
250435,Wayne Shorter,Jazz,1950,809334,Jan Garbarek,Jazz,1960
330601,Pharoah Sanders,Jazz,1960,809334,Jan Garbarek,Jazz,1960
423829,Miles Davis,Jazz,1940,809334,Jan Garbarek,Jazz,1960
484396,Ornette Coleman,Jazz,1950,809334,Jan Garbarek,Jazz,1960
503279,Archie Shepp,Jazz,1960,809334,Jan Garbarek,Jazz,1960
614339,Albert Ayler,Jazz,1960,809334,Jan Garbarek,Jazz,1960
646353,George Russell,Jazz,1940,809334,Jan Garbarek,Jazz,1960
796166,Don Cherry,Jazz,1950,809334,Jan Garbarek,Jazz,1960
128099,James Brown,R&B;,1950,809357,Jan Hammer,Jazz,1960
175553,John Coltrane,Jazz,1940,809357,Jan Hammer,Jazz,1960
179379,Elvin Jones,Jazz,1950,809357,Jan Hammer,Jazz,1960
354105,Jimi Hendrix,Pop/Rock,1960,809357,Jan Hammer,Jazz,1960
536122,George Duke,Jazz,1960,809357,Jan Hammer,Jazz,1960
754032,The Beatles,Pop/Rock,1960,809357,Jan Hammer,Jazz,1960
81083,Bill Monroe,Country,1940,809396,David Grisman,Country,1970
169202,Doc Watson,Folk,1940,809396,David Grisman,Country,1970
322339,Peter Rowan,Country,1970,809396,David Grisman,Country,1970
334829,Jim & Jesse,Country,1940,809396,David Grisman,Country,1970
389979,Ralph Stanley,Country,1940,809396,David Grisman,Country,1970
487271,Mike Seeger,Folk,1950,809396,David Grisman,Country,1970
749504,StÃ©phane Grappelli,Jazz,1930,809396,David Grisman,Country,1970
778568,J.D. Crowe & the New South,Country,1970,809396,David Grisman,Country,1970
217622,Japan,Pop/Rock,1970,809446,Visage,Pop/Rock,1970
852855,Roxy Music,Pop/Rock,1970,809446,Visage,Pop/Rock,1970
6334,Tony Bennett,Vocal,1940,809900,Jane Monheit,Vocal,2000
35464,Maria Muldaur,Pop/Rock,1960,809900,Jane Monheit,Vocal,2000
47134,Susannah McCorkle,Vocal,1970,809900,Jane Monheit,Vocal,2000
96613,Bonnie Raitt,Pop/Rock,1960,809900,Jane Monheit,Vocal,2000
110564,Ivan Lins,Latin,1960,809900,Jane Monheit,Vocal,2000
112017,Jo Stafford,Vocal,1930,809900,Jane Monheit,Vocal,2000
184502,Ella Fitzgerald,Vocal,1930,809900,Jane Monheit,Vocal,2000
185948,Carmen McRae,Vocal,1940,809900,Jane Monheit,Vocal,2000
197460,Cassandra Wilson,Vocal,1980,809900,Jane Monheit,Vocal,2000
203711,Tuck & Patti,Jazz,1980,809900,Jane Monheit,Vocal,2000
204901,Sarah Vaughan,Vocal,1940,809900,Jane Monheit,Vocal,2000
211570,Dianne Reeves,Vocal,1980,809900,Jane Monheit,Vocal,2000
246885,Johnny Mathis,Vocal,1950,809900,Jane Monheit,Vocal,2000
255210,Diana Krall,Jazz,1980,809900,Jane Monheit,Vocal,2000
256349,Peggy Lee,Vocal,1940,809900,Jane Monheit,Vocal,2000
260038,Dinah Washington,Vocal,1940,809900,Jane Monheit,Vocal,2000
270491,Joni Mitchell,Pop/Rock,1960,809900,Jane Monheit,Vocal,2000
345734,Rosemary Clooney,Vocal,1940,809900,Jane Monheit,Vocal,2000
392299,Michael Franks,Vocal,1970,809900,Jane Monheit,Vocal,2000
487535,Abbey Lincoln,Vocal,1950,809900,Jane Monheit,Vocal,2000
495784,Keely Smith,Vocal,1950,809900,Jane Monheit,Vocal,2000
571845,Margaret Whiting,Vocal,1940,809900,Jane Monheit,Vocal,2000
764702,Bill Evans,Jazz,1950,809900,Jane Monheit,Vocal,2000
949259,"Harry Connick, Jr.",Vocal,1970,809900,Jane Monheit,Vocal,2000
85776,James Gang,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
112462,Cream,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
139026,Led Zeppelin,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
192382,Deep Purple,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
346336,Pink Floyd,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
489303,The Yardbirds,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
659517,Grand Funk Railroad,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
751019,The Animals,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
772567,Iron Butterfly,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
805661,Humble Pie,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
838524,Savoy Brown,Pop/Rock,1960,809999,UFO,Pop/Rock,1960
12491,Taylor Dayne,Pop/Rock,1980,810166,Vonda Shepard,Pop/Rock,1980
53739,Bette Midler,Vocal,1970,810166,Vonda Shepard,Pop/Rock,1980
96613,Bonnie Raitt,Pop/Rock,1960,810166,Vonda Shepard,Pop/Rock,1980
118664,Basia,Pop/Rock,1980,810166,Vonda Shepard,Pop/Rock,1980
130689,Jackson Browne,Pop/Rock,1960,810166,Vonda Shepard,Pop/Rock,1980
174557,Carole King,Pop/Rock,1950,810166,Vonda Shepard,Pop/Rock,1980
204386,James Taylor,Pop/Rock,1960,810166,Vonda Shepard,Pop/Rock,1980
594665,Diana Ross,R&B;,1960,810166,Vonda Shepard,Pop/Rock,1980
597309,Tina Turner,R&B;,1950,810166,Vonda Shepard,Pop/Rock,1980
820434,Whitney Houston,R&B;,1980,810166,Vonda Shepard,Pop/Rock,1980
830375,Lorraine Ellison,R&B;,1960,810166,Vonda Shepard,Pop/Rock,1980
927555,Aretha Franklin,R&B;,1950,810166,Vonda Shepard,Pop/Rock,1980
351733,Nine Inch Nails,Pop/Rock,1980,810592,Machines of Loving Grace,Pop/Rock,1990
420133,Ministry,Pop/Rock,1980,810592,Machines of Loving Grace,Pop/Rock,1990
635413,Cabaret Voltaire,Pop/Rock,1970,810592,Machines of Loving Grace,Pop/Rock,1990
72041,Bob Seger,Pop/Rock,1960,810912,John Cafferty & the Beaver Brown Band,Pop/Rock,1970
673621,ManÃ¡,Latin,1980,810996,VolovÃ¡n,Pop/Rock,2000
796439,Carlos Vives,Latin,1980,810996,VolovÃ¡n,Pop/Rock,2000
96379,Boyz II Men,R&B;,1980,811178,Uncle Sam,R&B;,1990
238440,Robert Fripp,Pop/Rock,1960,811395,MÃºm,Electronic,1990
493848,Aphex Twin,Electronic,1990,811395,MÃºm,Electronic,1990
758999,Boards of Canada,Electronic,1990,811395,MÃºm,Electronic,1990
769444,BjÃ¶rk,Pop/Rock,1970,811395,MÃºm,Electronic,1990
919525,The Sugarcubes,Pop/Rock,1980,811395,MÃºm,Electronic,1990
38936,Simon & Garfunkel,Pop/Rock,1950,811622,John Denver,Pop/Rock,1960
52900,The Lovin' Spoonful,Folk,1960,811622,John Denver,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960,811622,John Denver,Pop/Rock,1960
93533,The Limeliters,Folk,1950,811622,John Denver,Pop/Rock,1960
