artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
Hardline,557905,0.475,0.884333333,0.393,126.2273333,-8.291666667,0,11,0.0059363,0.105842133,0.373,0.0542,239977.6667,41.66666667,6
Hampton Hawes,558596,0.5455,0.258166667,0.507666667,101.3285,-17.97916667,1,1,0.630333333,0.396663333,0.1555,0.051833333,457342.1667,12,6
Justin Townes Earle,566448,0.532333333,0.586666667,0.571666667,122.703,-8.886,1,7,0.262766667,0.000230767,0.078533333,0.044466667,173497.6667,50,6
Dangerous Toys,566988,0.449,0.955666667,0.515666667,132.477,-4.243333333,1,7,0.01727,0.1626,0.1058,0.160433333,215142,34,6
The Teardrop Explodes,569402,0.427666667,0.72,0.883666667,143.608,-5.916,1,0,0.004655667,0.005974,0.294666667,0.0307,256355.6667,40,6
4Him,572105,0.476333333,0.487333333,0.311666667,111.2396667,-10.05633333,1,4,0.282333333,0.001573783,0.111333333,0.030133333,290636.3333,32.66666667,6
St. Vincent,574035,0.473666667,0.547,0.328333333,141.5733333,-10.55266667,0,5,0.353166667,0.182833333,0.2862,0.0562,227595.6667,57.33333333,6
The Wild Tchoupitoulas,574483,0.777333333,0.508666667,0.952,133.037,-13.73833333,1,6,0.299,0.00005,0.113766667,0.2839,219906.6667,28,6
A.R. Rahman,577701,0.653666667,0.556333333,0.566833333,119.4456667,-10.72966667,1,9,0.349903333,0.000110102,0.082066667,0.044666667,335205.5,57.5,6
Holly Dunn,579823,0.587,0.376333333,0.620333333,100.7026667,-9.664333333,1,2,0.376066667,4.07E-07,0.129333333,0.029233333,192235.6667,40.66666667,6
The Waitresses,585210,0.722,0.695666667,0.742666667,108.1223333,-11.93166667,1,11,0.150866667,4.03E-06,0.0466,0.089766667,235004.3333,34.33333333,6
Acoustic Alchemy,585874,0.59,0.447,0.684666667,91.09533333,-13.82733333,1,7,0.557666667,0.605666667,0.143633333,0.047066667,244008.6667,26.66666667,6
Ryuichi Sakamoto,587608,0.599333333,0.334333333,0.446333333,104.0476667,-14.18633333,1,5,0.787666667,0.662666667,0.285333333,0.0488,375018,45,6
Annihilator,588450,0.421,0.881333333,0.331266667,131.9113333,-8.536666667,0,11,0.232094,0.31757,0.1438,0.058266667,212769,42,6
The Abyssinians,588943,0.634,0.394666667,0.647,116.165,-13.32466667,0,3,0.415066667,0.309447333,0.106133333,0.1803,194911.3333,31,6
Argent,593930,0.439333333,0.438666667,0.481,107.314,-13.66966667,1,7,0.347666667,0.06283419,0.332666667,0.0317,385631,38.66666667,6
Arthur Conley,604924,0.598,0.744,0.873,129.9846667,-9.753,1,7,0.3011,3.06E-06,0.218733333,0.0871,142182,37.33333333,6
The Brian Jonestown Massacre,614455,0.404666667,0.680333333,0.495666667,93.92866667,-9.881333333,0,10,0.028742,0.550693,0.1523,0.035533333,288773.3333,54,6
Bratmobile,615489,0.427,0.948666667,0.577333333,161.7203333,-4.698333333,1,6,0.319866667,0.426333333,0.112166667,0.057733333,113404.3333,40.33333333,6
Brainstorm,616979,0.599,0.567333333,0.686,150.6096667,-11.59233333,1,6,0.449666667,0.000997,0.356033333,0.085766667,317155.3333,35,6
My Life with the Thrill Kill Kult,617980,0.511,0.912666667,0.551333333,125.656,-8.590666667,1,6,0.000151067,0.417669927,0.289933333,0.056966667,291257,35.66666667,6
Breakwater,630845,0.626666667,0.765666667,0.773666667,109.1776667,-11.183,1,1,0.1605,0.089009367,0.075766667,0.042966667,279613.3333,32.66666667,6
The Business,631535,0.331,0.848333333,0.788666667,139.6003333,-6.122,1,7,0.018022267,0.057002823,0.57,0.079633333,167546.6667,31,6
Danity Kane,633358,0.729666667,0.573333333,0.545666667,113.3583333,-7.611666667,0,8,0.0905,0,0.220666667,0.091833333,241595.6667,51.66666667,6
Shiny Toy Guns,638632,0.602333333,0.787,0.498,143.2776667,-4.476333333,0,7,0.038227833,0.001391733,0.311666667,0.0418,245511,42.33333333,6
Blue,639748,0.721333333,0.674,0.714666667,97.34366667,-4.582666667,0,5,0.083766667,0.000014,0.201933333,0.032066667,207991.3333,62.66666667,6
Yeasayer,643755,0.565333333,0.868666667,0.433333333,116.686,-6.642666667,1,9,0.103483333,0.087765167,0.282333333,0.0651,294151,45,6
George Russell,646353,0.379,0.301333333,0.394666667,89.486,-12.851,0,10,0.537666667,0.269666667,0.131233333,0.043,405822,8.333333333,6
Camouflage,647246,0.677666667,0.663,0.873666667,126.2096667,-12.303,1,7,0.076533333,0.095462,0.212933333,0.036833333,266931,45.66666667,6
Cap'n Jazz,654543,0.402666667,0.841,0.352,100.4956667,-6.996333333,1,7,0.001103667,0.001520333,0.103233333,0.050633333,180871,38.66666667,6
Ginger Baker,655273,0.578,0.882,0.761333333,113.576,-10.052,0,7,0.303,0.28833442,0.646,0.086966667,538852.6667,31.33333333,6
D.J. Rogers,663424,0.482,0.561,0.364666667,101.795,-10.13433333,1,4,0.28999,0.002377433,0.230866667,0.085033333,321004.6667,31.33333333,6
Half Pint,663455,0.778,0.43,0.513,140.3616667,-13.669,1,11,0.004417,0,0.1286,0.243666667,212885.6667,43,6
Mal Waldron,665824,0.551666667,0.292333333,0.1382,126.5233333,-6.291666667,0,5,0.980333333,0.912666667,0.125,0.056466667,314162.3333,32.33333333,6
Dan Tyminski,669057,0.578333333,0.416666667,0.63,113.1343333,-11.07533333,1,5,0.524333333,0.0020425,0.107833333,0.028766667,226537.6667,55.33333333,6
Heatmiser,670997,0.605666667,0.483333333,0.453333333,89.65766667,-9.960333333,1,7,0.2359,0.144206667,0.243333333,0.031966667,213422.3333,36.33333333,6
Golden Smog,672411,0.573333333,0.514,0.669666667,88.78666667,-10.50533333,1,7,0.309833333,0.00503484,0.222066667,0.0257,192408.6667,35.33333333,6
Manu Dibango,674011,0.753666667,0.636333333,0.777666667,115.792,-9.475,0,7,0.362666667,0.324756667,0.110233333,0.0814,411791.3333,40.33333333,6
Wynn Stewart,683065,0.364666667,0.591,0.78,132.5426667,-9.943666667,1,5,0.794,0.00031902,0.1128,0.040133333,150640.3333,11.33333333,6
"Dave Dee, Dozy, Beaky, Mick & Tich",683085,0.497,0.875666667,0.609666667,110.3823333,-4.7,1,7,0.1182,0.301857017,0.101733333,0.079733333,204093.3333,41.33333333,6
Sister Nancy,746407,0.754,0.598,0.735666667,129.0153333,-6.759333333,1,5,0.541,0.0097,0.3108,0.224666667,204178,50.33333333,6
Trouble,747243,0.691666667,0.657666667,0.369666667,106.3583333,-5.842,0,6,0.044706667,0,0.268666667,0.143666667,243702.3333,58,6
Trey Anastasio,748421,0.676333333,0.620666667,0.619666667,86.11633333,-8.258333333,1,2,0.073896667,0.008589233,0.360333333,0.078133333,233360,47.33333333,6
Paul Kelly,749132,0.527,0.729666667,0.605,142.7973333,-6.22,1,11,0.1261,0.008021667,0.163633333,0.033366667,274546.6667,27,6
Steps,749743,0.652,0.854666667,0.712666667,123.3606667,-5.396,1,2,0.04565,0.205337363,0.209,0.031433333,223466.6667,57,6
Terry Riley,750519,0.260833333,0.375333333,0.081333333,130.8176667,-14.736,1,7,0.842666667,0.807333333,0.138666667,0.045166667,1.64E+06,25.33333333,6
Shirley Ellis,750925,0.626666667,0.870666667,0.760333333,99.39766667,-5.772333333,1,5,0.422666667,0.0000531,0.587666667,0.168833333,159671,25.33333333,6
The Adverts,753617,0.265333333,0.833333333,0.618,168.6586667,-6.535,0,4,0.01709,0.023120333,0.1849,0.088466667,136853,34,6
Sophie B. Hawkins,754055,0.542666667,0.774666667,0.542333333,91.073,-8.321666667,1,2,0.382,0.0000106,0.332333333,0.047966667,298520,53.66666667,6
Steve Hackett,754587,0.243,0.582333333,0.108166667,100.2676667,-9.136,1,2,0.21896,0.34758,0.211833333,0.041666667,309449,35.66666667,6
Angela Winbush,755792,0.678833333,0.5535,0.703,112.2446667,-10.69883333,0,5,0.303333333,0.0000338,0.118233333,0.0842,332098,38,6
The Ethiopians,758920,0.816,0.332,0.588333333,81.527,-11.756,1,10,0.400333333,0.187443333,0.364,0.1322,177502.3333,42.33333333,6
Blaque,759187,0.727166667,0.587,0.563333333,109.2986667,-6.790666667,1,11,0.034939833,1.06E-06,0.111666667,0.130283333,256631,45.5,6
Audio Adrenaline,760389,0.683,0.839333333,0.719666667,117.3456667,-6.033666667,1,2,0.030223333,7.93E-06,0.093133333,0.054566667,212129,41.33333333,6
The Fugs,763301,0.598666667,0.709333333,0.923333333,119.4363333,-10.34133333,1,4,0.612,0,0.1865,0.0397,127582.3333,17.33333333,6
Bill Doggett,763554,0.603,0.588666667,0.787333333,104.049,-8.785,1,5,0.519,0.495966667,0.164133333,0.031666667,178946.6667,29.33333333,6
Bob Luman,763831,0.639,0.555666667,0.748,113.3523333,-10.701,1,8,0.715,0.079333333,0.354333333,0.045733333,171737.6667,34.33333333,6
The Collins Kids,765722,0.693333333,0.832666667,0.885,131.3176667,-5.562333333,1,7,0.412,6.43E-06,0.121433333,0.126666667,108920,14.66666667,6
Bolt Thrower,766533,0.21,0.897333333,0.1286,117.654,-8.58,1,5,1.01E-06,0.894333333,0.170566667,0.083133333,278880,38,6
Baha Men,766557,0.826666667,0.922333333,0.873,126.354,-3.672,0,11,0.0882,0.00112,0.1981,0.087866667,193533.3333,49.66666667,6
Keith Richards,767068,0.684666667,0.634333333,0.841666667,111.8956667,-11.38966667,1,7,0.317666667,0.00111101,0.075066667,0.0356,260338.3333,38.66666667,6
Bohannon,767095,0.763333333,0.875666667,0.803,116.275,-10.42,1,10,0.002643333,0.085066667,0.110533333,0.064966667,390035.3333,31.66666667,6
King Sunny Ade,771297,0.524333333,0.629666667,0.867666667,110.816,-13.9,0,11,0.401,0.034242333,0.1129,0.052933333,314364.6667,26.33333333,6
Chris Lake,775377,0.751666667,0.854833333,0.5665,124.831,-4.526333333,0,4,0.016265,0.153148817,0.287333333,0.059866667,270371.8333,62.16666667,6
Chris Lord-Alge,775446,0.637666667,0.675666667,0.744666667,94.00733333,-9.044,1,1,0.138,0.000118433,0.1749,0.032033333,281159.6667,42,6
Hellogoodbye,778925,0.667666667,0.523,0.678333333,125.9973333,-7.678333333,1,5,0.389,0.00225,0.216,0.046133333,240484.6667,47.33333333,6
The Dillinger Escape Plan,787702,0.389,0.971,0.251333333,159.296,-4.268,0,9,0.003246733,0.000346333,0.2109,0.254333333,238115.6667,42.66666667,6
Fabrizio De Andr̩,788673,0.587,0.316666667,0.828,130.2723333,-13.74766667,0,7,0.866333333,0.000231357,0.0937,0.290933333,182733.3333,44.33333333,6
Fad Gadget,790078,0.712666667,0.78,0.270333333,100.5886667,-6.619,1,7,0.140207333,0.382721333,0.1696,0.035933333,316009,24,6
Benny Blanco,791294,0.614833333,0.614166667,0.5,120.6085,-6.470666667,1,6,0.324833333,6.08E-07,0.172,0.2525,187921.6667,76.83333333,6
Benny Benassi,791609,0.6,0.791,0.433833333,131.7876667,-4.056833333,0,5,0.090063333,0.046218333,0.101383333,0.130783333,237088.5,57.66666667,6
Frankie Miller,794173,0.673666667,0.379666667,0.655,113.325,-13.174,1,6,0.325333333,0.000177077,0.089033333,0.0331,195780.3333,37.33333333,6
Doctor Ross,794419,0.516333333,0.698333333,0.670333333,167.1363333,-9.049,1,5,0.877666667,0.407733333,0.220666667,0.0983,163942.3333,4,6
Elastica,797431,0.439666667,0.882,0.581666667,143.9343333,-4.299333333,1,3,0.013993667,0.59,0.1157,0.065433333,159462.3333,40.66666667,6
The Dream Academy,803513,0.610333333,0.465,0.462666667,126.5576667,-14.58566667,1,7,0.1659,4.42E-06,0.218033333,0.032,250155.3333,41.66666667,6
Drop Nineteens,804338,0.359333333,0.706333333,0.284333333,114.9956667,-11.31833333,1,5,0.0000301,0.675666667,0.2,0.034333333,349880,37,6
Joe Simon,805208,0.57,0.540333333,0.548,124.8073333,-9.753333333,0,5,0.413,0.006346667,0.2831,0.070966667,245315.6667,34,6
Luther Ingram,805493,0.514333333,0.498666667,0.479,133.8816667,-7.569666667,1,4,0.319333333,0,0.110333333,0.046766667,236857.6667,28.66666667,6
Veruca Salt,806168,0.555333333,0.844,0.640333333,127.5086667,-6.944,1,4,0.001305,0.001933763,0.233566667,0.036966667,193533,45.66666667,6
Vikki Carr,806991,0.493,0.364333333,0.428,115.8633333,-11.076,1,5,0.706,0.0000184,0.339,0.046066667,197973.3333,47.33333333,6
Jamie O'Neal,808003,0.489,0.732333333,0.492,175.2246667,-5.159666667,1,11,0.189033333,0,0.163533333,0.0619,213381.6667,42,6
John Jacob Niles,813092,0.333,0.152133333,0.259,86.84133333,-17.824,1,4,0.981,0.004656157,0.121666667,0.066133333,141613.3333,11.33333333,6
Leftover Salmon,813910,0.602,0.734333333,0.712666667,113.2466667,-8.842,1,7,0.284466667,0.000212667,0.153366667,0.046766667,322773.3333,40.33333333,6
Debra Laws,815837,0.435333333,0.481,0.629666667,175.195,-10.395,1,0,0.496666667,8.33E-07,0.090633333,0.0501,244142,38,6
Leroy Hutson,819946,0.597666667,0.52,0.610333333,92.61166667,-9.682333333,1,2,0.373,0.000393917,0.0989,0.0447,230511,37,6
Hothouse Flowers,825387,0.474666667,0.704666667,0.353666667,131.3633333,-8.616,1,5,0.278333333,0.0025583,0.125166667,0.034533333,283929,43.33333333,6
Loudness,829717,0.529333333,0.771,0.566666667,139.4663333,-10.37366667,0,6,0.020970333,0.019970233,0.243,0.033366667,264755.3333,33.33333333,6
"Huey ""Piano"" Smith",830028,0.735,0.799666667,0.941,126.716,-6.967,1,3,0.629,0.119150513,0.228766667,0.059433333,149173.6667,28.33333333,6
Hugh Masekela,830319,0.620333333,0.511333333,0.797333333,110.5643333,-11.309,0,7,0.543333333,0.731666667,0.369333333,0.035933333,203946.3333,37.66666667,6
Saint Etienne,831215,0.627666667,0.693,0.729333333,105.2076667,-10.99566667,1,7,0.004060033,0.129261467,0.407666667,0.036266667,251391,45,6
Romeo Void,831448,0.608666667,0.781333333,0.898333333,147.337,-9.381,1,4,0.039425333,0.411333333,0.155366667,0.0701,272457.6667,39.33333333,6
Lindsay Lohan,831733,0.677666667,0.799666667,0.749,108.1756667,-5.211,0,2,0.007846667,0.01473,0.290266667,0.046433333,197422.3333,49,6
Junior Murvin,836312,0.872,0.452,0.858666667,112.8493333,-11.40566667,0,7,0.0614,0.060966667,0.212333333,0.0808,218569,41,6
Pere Ubu,838272,0.358,0.685,0.46,150.7896667,-9.228333333,1,9,0.057926667,0.223366667,0.340333333,0.050666667,197533.3333,27.66666667,6
Section 25,842379,0.640666667,0.694,0.571333333,126.4386667,-11.25266667,1,6,0.0306108,0.559333333,0.1541,0.042733333,254146.6667,30,6
Pete Yorn,844043,0.519,0.855,0.678666667,127.853,-5.998,1,7,0.095433333,0.014693333,0.201366667,0.043,237813.6667,34,6
Philly Joe Jones,845443,0.494666667,0.309,0.523333333,95.18966667,-15.054,0,0,0.784666667,0.170941667,0.162733333,0.039066667,365924.3333,14.33333333,6
"Richard ""Groove"" Holmes",848952,0.672,0.633333333,0.644666667,111.7183333,-11.176,0,10,0.79,0.867666667,0.1354,0.0439,326458,25.66666667,6
Popol Vuh,853926,0.291333333,0.251666667,0.0714,109.483,-14.729,1,7,0.702,0.816333333,0.115033333,0.0361,262266.6667,33,6
Kate & Anna McGarrigle,855405,0.475333333,0.238666667,0.429666667,118.0203333,-13.876,1,3,0.915333333,0.005783767,0.092033333,0.0307,174280,37.33333333,6
Quicksand,859509,0.475333333,0.805333333,0.373333333,160.0966667,-7.579666667,1,9,0.000270833,0.220366667,0.2293,0.043766667,185977.6667,35.66666667,6
KT Tunstall,862855,0.612,0.745666667,0.65,95.084,-6.289666667,1,4,0.346,0,0.178333333,0.0464,196213.3333,62.66666667,6
Mayday,866769,0.535833333,0.582166667,0.449333333,156.8868333,-6.194666667,1,2,0.119533333,4.82E-06,0.250333333,0.0782,276884.6667,56.16666667,6
Red Mitchell,883345,0.534666667,0.401333333,0.375666667,104.153,-11.35533333,0,2,0.808666667,0.6171,0.139666667,0.049833333,269746.6667,2.333333333,6
O-Town,884251,0.702666667,0.542,0.406,120.6053333,-5.074333333,1,0,0.164466667,0,0.173366667,0.030433333,246898,50.66666667,6
Refused,885375,0.651,0.741,0.533333333,125.6333333,-8.741,1,9,0.0044,0.003773433,0.175433333,0.0895,288813.3333,48.33333333,6
Oleta Adams,887806,0.444333333,0.471333333,0.435666667,107.8236667,-12.501,1,10,0.294233333,0.00586,0.084033333,0.037333333,310155.3333,50,6
Hurt,913210,0.487,0.736666667,0.34,153.759,-5.741,1,6,0.00479,0.000014,0.1364,0.0569,284151,45.33333333,6
999,919282,0.596,0.631,0.514666667,132.0906667,-9.655333333,1,2,0.030186667,0.282667583,0.1723,0.0489,217075.3333,33.33333333,6
45 Grave,919717,0.438333333,0.763666667,0.557666667,149.7286667,-8.350666667,0,10,0.021413,0.23566928,0.1207,0.075733333,177489,27.66666667,6
The Tokens,919853,0.414666667,0.419333333,0.689666667,119.373,-10.38833333,1,5,0.774666667,0,0.162,0.0327,163782,45.66666667,6
The Uniques,920117,0.551333333,0.556333333,0.667666667,83.73366667,-10.587,1,1,0.541866667,0.180706667,0.262033333,0.047566667,197804.3333,30,6
The Undisputed Truth,920939,0.671,0.418333333,0.643,110.6836667,-12.73766667,0,11,0.566,0.09736653,0.072833333,0.031133333,382808.6667,40,6
ATB,923063,0.680333333,0.918666667,0.743666667,131.479,-6.191666667,0,10,0.102866667,0.76,0.189266667,0.0397,225377.6667,57.66666667,6
Mogwai,923705,0.303333333,0.416,0.056533333,114.8073333,-11.161,1,2,0.1773,0.620333333,0.137333333,0.032666667,368369,45.66666667,6
Anvil,925852,0.361333333,0.932,0.451666667,107.3736667,-6.177666667,0,4,0.000133233,0.506000487,0.335933333,0.080866667,195689,38.66666667,6
Monifah,926021,0.709333333,0.506,0.702,122.5023333,-8.789666667,0,8,0.123833333,0.017167897,0.1096,0.172666667,261031.3333,41,6
Acker Bilk,926115,0.288,0.184133333,0.246666667,110.8663333,-16.54933333,1,10,0.829,0.837666667,0.0952,0.035966667,177904.6667,40,6
Agnostic Front,931105,0.266333333,0.959666667,0.224333333,131.5473333,-6.245,1,4,0.0053022,0.000801567,0.267,0.149,151563,37,6
Brass Construction,932922,0.721666667,0.875333333,0.858666667,113.3916667,-4.767333333,1,2,0.1919,0.28295,0.088566667,0.1036,468329,32.33333333,6
Brooklyn Bridge,937397,0.308333333,0.438666667,0.360666667,94.35433333,-12.638,1,0,0.631666667,0.0000144,0.122633333,0.033433333,174293.3333,24.33333333,6
Buffalo Tom,938638,0.416,0.843333333,0.382,119.5913333,-9.202,1,7,0.005946667,0.0000196,0.1698,0.043966667,243248.6667,33.66666667,6
George McCrae,945900,0.607333333,0.771,0.839666667,102.9083333,-9.277,1,5,0.413666667,0.087666667,0.120866667,0.0749,241777.6667,37,6
Calvin Richardson,946940,0.652333333,0.456333333,0.519333333,134.6666667,-5.451666667,1,10,0.331366667,5.23E-07,0.156966667,0.0869,271293.3333,37.66666667,6
Hanoi Rocks,948171,0.451666667,0.811,0.679,128.437,-9.586666667,1,4,0.010816667,0.0082105,0.187466667,0.049966667,226577.6667,32.66666667,6
Gong,949619,0.369,0.613333333,0.529333333,127.892,-11.04266667,1,2,0.095066667,0.759,0.129033333,0.0672,433937.6667,28.33333333,6
Glass Tiger,950805,0.612,0.718333333,0.721,106.5933333,-8.260666667,1,9,0.131066667,0.001123333,0.1947,0.027933333,237973.3333,42.33333333,6
Helen O'Connell,954646,0.595333333,0.189666667,0.552,128.7823333,-11.01733333,0,5,0.915,0.000347533,0.244666667,0.0588,177377.6667,27.66666667,6
Manic Street Preachers,954964,0.309333333,0.815666667,0.274,98.941,-4.840333333,1,0,0.000349393,0.024381133,0.095166667,0.039,284759.6667,46.33333333,6
Dave Dudley,959490,0.625,0.582666667,0.899,111.146,-11.08866667,1,7,0.711,0.009859523,0.254333333,0.044233333,142653.3333,41.33333333,6
Wynonie Harris,960674,0.653,0.606666667,0.837666667,97.868,-9.050333333,1,1,0.832,0.000225,0.273666667,0.061033333,155191,32,6
The Veronicas,978359,0.565,0.819,0.505,166.65,-3.608,0,6,0.011893333,0.012955333,0.1289,0.178233333,239564.3333,57.33333333,6
Foals,990368,0.499666667,0.748333333,0.602,120.1763333,-7.917333333,0,6,0.0208,0.040252667,0.273333333,0.0511,298128.6667,60.33333333,6
Karina,997568,0.645,0.594,0.679,105.4,-7.663333333,1,4,0.649666667,0.0000156,0.237333333,0.037033333,202487.3333,42.33333333,6
Wavves,1039555,0.380666667,0.911333333,0.296133333,145.0133333,-4.081,1,6,0.0005091,0.230670033,0.266,0.0835,228404.3333,47.66666667,6
Frankie Miller,1061504,0.673666667,0.379666667,0.655,113.325,-13.174,1,6,0.325333333,0.000177077,0.089033333,0.0331,195780.3333,37.33333333,6
Max Frost,1194716,0.743666667,0.721333333,0.633333333,122.288,-5.516333333,0,6,0.127557333,0.00024369,0.163833333,0.048433333,194571,53.66666667,6
The Uniques,1292549,0.551333333,0.556333333,0.667666667,83.73366667,-10.587,1,1,0.541866667,0.180706667,0.262033333,0.047566667,197804.3333,30,6
Will Ackerman,1431398,0.304666667,0.080133333,0.145966667,115.6133333,-21.09233333,1,6,0.767,0.887333333,0.1019,0.044366667,344106.6667,29,6
Josh Ward,1456229,0.541666667,0.556,0.365,131.3656667,-6.920333333,1,3,0.1964,6.01E-06,0.163,0.030533333,245919.6667,47.66666667,6
Sibylle Baier,1506991,0.599333333,0.113366667,0.192333333,111.5183333,-15.541,1,5,0.978,0.216831667,0.110333333,0.038133333,168715.6667,48.33333333,6
Chromatics,1743501,0.625,0.573,0.355,113.439,-8.779,0,10,0.771333333,0.366666667,0.087233333,0.046366667,311708.3333,53,6
Moe Bandy & Joe Stampley,1781875,0.559666667,0.506333333,0.601666667,82.316,-11.267,1,1,0.677,6.11E-06,0.283,0.040866667,170742.3333,26.66666667,6
X Japan,1836313,0.384,0.875,0.1664,136.8483333,-5.577333333,0,11,0.007223667,0.016876667,0.105466667,0.189333333,378137.6667,39.66666667,6
Deer Tick,1968188,0.629666667,0.618666667,0.329,116.2036667,-5.721666667,1,0,0.497666667,0.026222817,0.150333333,0.030966667,179457.6667,44.66666667,6
Kurt Vile,1988927,0.480333333,0.679333333,0.618333333,95.47266667,-8.802666667,1,11,0.082,0.59,0.144666667,0.0361,428404.3333,59.66666667,6
One OK Rock,2010336,0.432333333,0.862333333,0.426,150.2496667,-3.512333333,1,6,0.009626433,0,0.192666667,0.085166667,280177.6667,58.66666667,6
The Summer Set,2055729,0.630666667,0.897,0.787,118.3246667,-2.529,1,6,0.04722,0,0.301333333,0.0761,205199.3333,52.33333333,6
Sir Charles Jones,2059306,0.826333333,0.417333333,0.619666667,94.86,-8.664666667,1,5,0.608,0,0.115733333,0.0498,266933.3333,41,6
The Temper Trap,2064609,0.540666667,0.715,0.283333333,128.8966667,-7.012666667,1,7,0.029695767,0.451333333,0.120666667,0.037533333,209009,53,6
Blitz,2368302,0.379333333,0.82,0.648666667,101.4886667,-10.97133333,1,4,0.0000301,0.834666667,0.1983,0.058833333,148600.3333,29.66666667,6
Eric Paslay,2377304,0.540666667,0.686333333,0.544666667,95.53133333,-6.090333333,1,9,0.281333333,0.000096,0.147333333,0.041066667,218075.3333,56.33333333,6
K. Michelle,2393563,0.59,0.529666667,0.205333333,136.574,-6.707666667,1,5,0.0956,0,0.108466667,0.097433333,243973.3333,49,6
Perfume Genius,2455573,0.432666667,0.397666667,0.302,137.2863333,-7.735333333,1,1,0.496,0.0149402,0.157566667,0.032966667,185406.3333,58.66666667,6
Logan Mize,2468217,0.573333333,0.735,0.607666667,135.303,-5.324,1,5,0.094833333,0,0.212,0.087766667,216534,57.66666667,6
Kimbra,2593754,0.743,0.677666667,0.548,113.694,-6.133,1,0,0.246566667,0.00597866,0.073633333,0.064233333,239903.3333,55.33333333,6
Jana Kramer,2701931,0.484,0.672666667,0.379666667,153.767,-4.178666667,1,0,0.195433333,5.00E-06,0.193333333,0.037066667,212764.3333,51,6
Kishi Bashi,2800003,0.479333333,0.501,0.538,110.702,-7.907333333,1,5,0.605,0.052156667,0.16,0.036,224627.3333,51,6
Cherub,2939023,0.749666667,0.705,0.392,113.1673333,-7.203333333,1,5,0.063196667,0.000103,0.263666667,0.064333333,289924.3333,58,6
Atlas Genius,2940524,0.699,0.827333333,0.492666667,142.674,-4.847,1,7,0.009206667,0.0000467,0.1642,0.0381,212933.6667,54.66666667,6
A*Teens,2960510,0.717,0.879,0.789,124.9966667,-5.705666667,1,4,0.04309,0.009303333,0.257433333,0.036566667,202773.6667,44.33333333,6
R5,2995915,0.656666667,0.791333333,0.654666667,111.4996667,-5.170666667,1,0,0.02174,0,0.188366667,0.0946,208724.3333,51,6
Echosmith,3064351,0.667333333,0.552666667,0.418,113.3606667,-7.473666667,1,7,0.312066667,0.000153067,0.112666667,0.031666667,234969,61,6
The Neptunes,3161008,0.781333333,0.832333333,0.770666667,102.0556667,-3.628,0,6,0.187333333,0.000280333,0.076133333,0.181333333,223029.6667,52.33333333,6
State Champs,3190264,0.449666667,0.788666667,0.532333333,148.7573333,-4.951666667,1,7,0.214541,0,0.060766667,0.072366667,218162,54,6
MisterWives,3206766,0.574333333,0.704,0.465,109.688,-5.668333333,1,2,0.143193333,0.006393667,0.072566667,0.092233333,223942.3333,59.66666667,6
Chase Bryant,3288126,0.566333333,0.736,0.54,118.6463333,-5.126666667,1,1,0.091266667,0,0.078633333,0.045233333,222311,51.66666667,6
Astrid S,3407597,0.591666667,0.729666667,0.388666667,111.6926667,-5.037666667,0,7,0.097866667,0.0012824,0.103633333,0.072133333,209199,68,6
Car Seat Headrest,3427505,0.486,0.57,0.397333333,129.2606667,-7.462,1,7,0.13372,0.152537867,0.0932,0.0421,295249,53,6
Big Thief,3449693,0.53,0.568,0.411,108.8463333,-9.556666667,1,6,0.092323333,0.2137788,0.128,0.045566667,203080.3333,60.66666667,6
Pablo Milan̩s,6855,0.446,0.3268,0.2942,105.1764,-11.857,1,7,0.68336,2.41E-06,0.36892,0.10992,277469.4,44.6,5
Patrick Cowley,11970,0.7344,0.6934,0.7162,126.6666,-8.09,1,9,0.066256,0.2969976,0.1574,0.03832,426632.2,36.4,5
Paul Brady,14724,0.5894,0.3648,0.5132,99.1416,-12.9904,1,5,0.58916,7.80E-06,0.08712,0.03152,294984.2,40.4,5
Sweet Honey in the Rock,44703,0.4796,0.4224,0.6488,146.0174,-13.4336,1,1,0.7496,8.96E-06,0.4188,0.3162,264408.2,36.6,5
Jos̩ Carreras,51740,0.3032,0.19156,0.2004,106.9072,-17.9206,1,11,0.875,0.004840404,0.20776,0.04404,228234.6,17.2,5
Dorival Caymmi,66276,0.5758,0.1908,0.4182,92.6718,-15.4106,1,4,0.9394,0.01481612,0.2014,0.12796,184960,4.6,5
Bob Sinclar,75329,0.7602,0.8632,0.649,127.63,-3.509,0,1,0.11966,0.00012424,0.10152,0.09028,317739,62.2,5
Chico DeBarge,110945,0.7922,0.4496,0.3114,133.7806,-8.7766,0,7,0.33852,0.10156,0.2126,0.10108,287426.6,34.6,5
J.B. Lenoir,115733,0.698,0.4758,0.759,105.0778,-7.5454,1,11,0.7306,0.00055072,0.21788,0.15068,181176.6,34.6,5
Ledisi,117356,0.6606,0.5788,0.4456,138.0598,-6.3484,1,8,0.171,0.0000656,0.1051,0.11332,239469.4,48.2,5
Christina Milian,126168,0.7784,0.7876,0.5084,138.9456,-4.3572,1,11,0.0156,0.0003587,0.15312,0.0988,224197.2,51.2,5
D.O.A.,142652,0.3258,0.8998,0.5114,118.747,-8.97,1,4,0.009664526,0.66533,0.2076,0.10882,309431.8,33.4,5
